Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	88	5.339805825242718	4.1935081088368184E-21	SERPINA3, ANXA8L1, ECM1, SPARC, SERPINE2, SERPINE1, LOXL4, LAMC2, LOXL2, ADAMTS5, EFEMP1, ADAMTS3, CDH2, MDK, MMP28, ANXA6, EMILIN2, CTSH, ANXA8, HMCN1, FGFBP3, ADAMTS9, EDIL3, CTSB, CDON, POSTN, MMP2, WNT5A, SERPINB9, DCN, SFRP1, AZGP1, VCAN, SLPI, COL4A1, COL4A4, COL6A2, COL6A1, COL4A6, COL4A5, COL8A1, ANGPTL2, CDH13, S100A4, ANGPTL4, S100A9, S100A8, FREM2, MATN3, S100A7, FLG, FBN2, COL17A1, APCS, LRRC15, SEMA7A, COL13A1, SDC2, LAMA3, FBLN1, LTBP2, LTBP3, CFP, THBS3, ADAMTS15, SRPX2, IGFBPL1, SPOCK1, GPC4, ANGPT1, LAMB3, GDF15, RARRES2, F12, FN1, SOD3, MFAP5, COL1A1, COL5A1, COL7A1, COL5A3, COL5A2, MFAP2, CSPG4, TGFBI, COL9A2, FMOD, FBN1	1529	391	20666	3.0419694934589416	2.864166038335547E-18	2.864166038335547E-18	2.7761023680499736E-18
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	539	32.70631067961165	2.9594687518286347E-14	PATJ, SERPINE1, C4BPB, SLC4A3, ABCA12, F11R, GRPR, CLDN2, ENO2, SLC4A4, CLDN1, MILR1, GJA1, LIPH, TRBC2, PRSS8, CMKLR1, UNC5B, PRKCE, SYTL1, SYTL2, SPINT1, MAP1B, CLDN7, ANOS1, FREM2, ZNF397, COL13A1, FPR1, IL20RB, XPC, LYPD3, SLC30A10, LYPD6, C3, GJC1, CRACR2A, FLRT3, KCNMB4, SLC19A1, ABCA1, FZD1, JAG2, ABCA2, CADM3, ST14, SRMS, JUP, ABCA6, IL31RA, FN1, SLC16A12, ABCA8, SLC16A14, GPR137B, GRIN2D, PCDHGA10, ABTB1, SLC6A8, XKR9, GJB4, TCN2, FXYD3, TNFSF4, SSPN, FAT2, TNFSF9, FAT3, PLCH1, NOX5, PLCH2, PCDHB8, GPR27, ANXA8L1, NRSN2, ADK, FMN1, SHB, MYPN, TMEM47, ADAMTSL1, JPH2, ANXA6, ANXA8, EMB, NELFE, SERPINB3, FGFBP1, SERPINB2, IFNGR1, SLC2A13, SPHK1, TMC5, APBB1IP, TMEFF1, SLC7A5, GPRC5B, MMP16, GAS1, PLIN2, RAPGEF3, ENG, LRRC15, PTAFR, ADAM22, TMEM74, TMEM163, SLC7A2, EPCAM, MICALL2, HAS3, CKB, FLNC, SLC16A1, SMAGP, F12, WNT7B, DAB2IP, LAPTM5, GPR3, SULF2, CCDC8, SLCO4C1, ADGRL1, LGR5, HSPA1A, SEMA5A, LY6K, DGKE, CSF2, NRROS, ATP8A1, CSF1, PLXND1, GPR68, RAB3D, DGKA, GPR63, LY75, IRS2, CXCL16, CDH3, CDH2, CDH1, LAMP3, SLC16A2, LZTS1, ROS1, SLC16A4, PHLDA3, MAGI1, SEMA6B, TICAM2, DGAT1, SDCBP2, SLC9B2, C1ORF116, RAB31, ROR1, PKP3, PLA2R1, S100A9, S100A8, DSC2, OSBP2, DSC3, COL17A1, CD274, NOTCH3, SEMA7A, SLC26A2, SHC3, GPR87, LY96, SLCO1B3, CLCA2, MBP, PLXNA4, SLC38A4, TMEM132A, SLC4A11, SYNJ2, MCC, LRRC66, DAB2, NF1, HLA-DRA, PLXNB1, CSPG4, ESAM, SLC26A6, LMBR1L, KCNK5, DAGLA, PSCA, ITGB4, C15ORF62, ARRB1, TSPAN12, MSLN, PSTPIP2, PMEPA1, ITGB8, ME3, ITGB6, PRKG1, PLEKHG5, TNFRSF19, COBL, NRG1, TNFRSF1B, MUC5AC, ARL4C, RTN4RL1, RP2, IL1RAPL1, PECAM1, DSG2, DSG3, LCP1, TNFRSF21, NLGN1, LRP1, SEMA3A, PARD6G, ATP10A, FURIN, LRP3, SEMA3F, P2RY2, P2RY1, PCDH1, CTNNAL1, SH2B3, KCNJ2, ATP9A, TUB, MARCKSL1, KCNJ6, MCOLN3, ERVMER34-1, ANGPT1, PCDH9, AHNAK2, MERTK, PTPN13, MYO1D, TSPAN15, MYO1E, TSPAN13, MYO1C, SYT11, TRIM36, ZACN, KCNK1, NECTIN4, NECTIN1, RSC1A1, VIPR1, IFITM1, OXTR, IFITM2, SPARC, CPNE7, HHIP, CBLC, CBLB, ANTXR2, AQP3, RAPGEFL1, NIPAL4, STS, EDNRB, ANPEP, SYNPO, SLC12A7, GLUL, EPHB3, CDON, MFSD2A, ARRDC4, PAQR7, ENTPD2, ARL14, ARRDC2, SLC6A15, SLC6A14, KCNK15, ACSL5, TMEM170B, PLPP6, SFRP1, GAREM1, PLPP4, CD109, NINJ2, KCNQ5, PLPP3, LLGL2, IGSF8, SLC22A3, PTGFR, GRB7, SLC22A5, TMEM63C, SDC2, MGST1, LPAR1, MGST2, LPAR2, PIK3R1, TSPAN8, SLAMF7, TSPAN5, CD14, KCNN4, TSPAN1, PAG1, GPM6B, NTSR1, TRPM4, TNFSF18, WWTR1, TNFSF14, TNFSF15, PCDH20, PILRB, NBEAL2, ALOX15B, RAET1E, NCEH1, VNN1, LPAR5, PTK7, RAET1G, RAET1L, ITGBL1, SDC1, MRAP2, ITM2B, SLC44A5, DDR1, CLIC6, ROBO3, PTPRU, TENM1, ROBO4, NRP2, CD40, PCSK9, PTPRJ, CHRDL1, EDA2R, DNER, CLDN23, ERMAP, MME, KREMEN1, ANO9, RHOF, IL17RD, RHOD, IL17RA, SLC22A23, TLR1, CNKSR1, CEACAM6, RHOJ, B3GNT3, RHOV, SGK1, TLR4, SELPLG, SLC43A1, CXCR4, AKAP5, PTN, DUOX1, PERP, NCR3LG1, PDPN, SUSD3, GPC4, APBB1, GABRE, MPZL3, MPZL2, NPDC1, CA12, CD74, GCA, CD70, SUSD2, RFTN1, LHFPL4, SVIP, EPGN, KRT19, FAP, FAS, EPPK1, CD68, RAMP1, IL18R1, F2RL3, SCARB1, STEAP4, TRAC, TBC1D3E, TBC1D3C, COMT, CELSR1, CELSR2, ETS2, CELSR3, TGM1, RGS2, CCRL2, ENPP1, SIRPA, ENPP4, NRCAM, IL6R, RGS9, NSF, CHRNB1, WNT5A, CYBA, LIFR, ATP1B1, PCDHA12, MR1, GEM, SCNN1G, ALDH3A1, GPRIN2, CT83, SCNN1B, SCNN1A, ABCG1, CARD11, ABCG2, C5AR2, NPR3, NALCN, CSF2RA, PLD2, SCUBE3, EFNB1, PDZD2, HCAR1, CALCR, EFNB3, ADGRG2, PODXL, GRK4, ZMAT3, ALDH3B1, LPXN, OPN3, SYT2, CRTAM, HSPA2, CALHM3, SYT8, EFNA1, SDK1, EFNA3, CPS1, TMEM117, CNTN3, TGFBI, FGFR3, FGFR1, DOCK4, DOCK3, PCDHGB5, PCDHGB2, SLC40A1, SLC2A3, PKD1, RERG, LTB4R, TMEM102, CA2, BDKRB2, PDE4A, SCN5A, QRFPR, TAS2R5, TAS2R4, ABCC3, PCDHGA5, PCDHGA4, MMP2, LSR, IRAK3, TBC1D3, IGDCC4, OAS3, ADGRF5, CDH11, PCDHGB1, CDH13, DOCK2, SHANK2, PON2, RGS16, SLC3A2, SAMHD1, PRTG, PRRG4, IL1RL1, MUC1, RASD1, CLMP, MARVELD2, GNG4, MARVELD1, LRIG1, S1PR1, PTK2B, STOM, LRIG3, S1PR3, CYTH1, PCDHGC3, ZNF804A, FMNL3, ADGRD1, EEPD1, FMNL1, CLCN4, TEC, PIK3IP1, SPRY1, ACKR1, HCN2	1529	5534	20666	1.3164323618806435	2.0246138099366817E-11	1.0106585787494787E-11	9.79584156855278E-12
GOTERM_CC_DIRECT	GO:0005615~extracellular space	231	14.016990291262136	1.3338109159859007E-12	SPARC, TNFRSF6B, SERPINE2, SERPINE1, C4BPB, ENO2, LIPH, ANPEP, LIPG, NAMPT, PRSS8, PRSS3, ARSA, KRT4, OMD, KRT7, CEL, KRT5, AZGP1, SFRP1, SPINT1, CRISPLD1, SLPI, CD109, PAPPA, HMSD, ANOS1, PLBD1, COL8A1, WFDC12, CFH, COL13A1, KLK5, LYPD3, CFP, KLK9, KLK7, C3, ADAMTS15, FLRT3, STC2, PDGFD, S100A14, CD14, TNFSF18, ST14, TNFSF14, TNFSF15, FN1, IGF2, IGFL1, COL1A1, RAET1E, TCN2, RAET1G, TNFSF4, RAET1L, TNFSF9, GNRH1, COL9A2, ITM2B, DDR1, SERPINA3, ECM1, CD40, PCSK9, GLIPR2, MMP28, CTSH, TIMP1, TIMP4, CTSB, SERPINB3, IL11, FGFBP1, SERPINB2, METRN, NOG, IL18, SERPINB9, SERPINB5, IL1A, GPRC5B, MMP16, CEACAM6, ANGPTL2, ANGPTL4, TLR4, ENG, APCS, LRRC15, CSTA, SERPINB13, GSTP1, PTN, CST7, FSTL3, CST4, CST2, CST1, SRPX2, CREG1, AGR2, CKB, APOL1, XDH, KRT87P, SERPIND1, RNLS, CCL20, GDF15, F12, WNT7B, SUSD2, BMP8A, KLK14, KLK10, SULF2, EPGN, FAP, SMOC1, FMOD, HSPA1A, CSF3, NRROS, CSF2, CSF1, LOXL4, OLFML2A, FGF2, CXCL16, LOXL2, FGF5, EFEMP1, DMBT1, ENPP1, SVEP1, IL6R, IGFBP1, POSTN, IGFBP4, FST, IGFBP3, WNT5A, IGFBP2, MR1, PGF, ALDH3A1, COL4A1, COL4A4, COL4A6, COL4A5, S100A4, S100A9, S100A8, S100A7, FBN2, COL17A1, TACSTD2, FBLN1, LTBP2, SCUBE3, PODXL, PI3, IGFBP6, BDNF, RARRES2, RARRES1, TFPI2, INHBB, A2ML1, INHBA, BMP4, BMP1, COL5A1, COL5A3, COL5A2, TGFBI, FBN1, CXCL8, MTCL1, CGB8, LAMC2, CXCL1, CXCL2, CXCL5, ADAMTS5, ADAMTS3, SPX, ADAMTS9, SRGN, MMP1, GPX3, MMP2, NRG1, NGF, DCN, MUC5AC, ACTA2, VCAN, RTN4RL1, COL6A2, OAS3, PECAM1, CDH13, ANG, LCP1, KRT81, SEMA3A, NDNF, SEMA3F, KRT85, PRTG, PRRG4, MUC1, IGFBPL1, LRIG1, SPOCK1, STOM, LRIG3, SLIT3, ANGPT1, GZMA, MERTK, SOD3, APLN, KISS1, PIK3IP1, COL7A1, SCGB1A1, PTX3	1529	1986	20666	1.5721054576278555	9.110003862389249E-10	3.036642852061234E-10	2.943276087942221E-10
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	51	3.0946601941747574	2.3294425298266846E-12	SNED1, ECM1, OLFML2A, ADAMTS5, EFEMP1, ADAMTS3, DMBT1, MMP28, TIMP1, ADAMTS9, ADAMTS6, TIMP4, ADAMTS7, SRGN, POSTN, MMP1, MMP2, WNT5A, OMD, MUC5AC, VCAN, MMP16, RTN4RL1, COL6A2, ANOS1, AMTN, TLR4, MATN3, FBN2, LRRC15, NDNF, FBLN1, LTBP2, LTBP3, ADAMTS12, ADAMTS16, ADAMTS15, FLRT3, LRIG1, SPOCK1, LRIG3, PI3, RARRES2, TFPI2, FN1, COL5A1, COL5A2, PTX3, TGFBI, FMOD, FBN1	1529	228	20666	3.023321056073801	1.5910279760333879E-9	3.977523119679064E-10	3.855227386863163E-10
GOTERM_CC_DIRECT	GO:0005576~extracellular region	248	15.048543689320388	4.194393150246119E-11	SPARC, TNFRSF6B, SERPINE2, HHIP, SERPINE1, C4BPB, ANTXR2, LIPH, FTH1, LIPG, HABP4, PRSS8, PRSS3, EPHB3, ARSA, ST6GAL1, OMD, CEL, UNC13D, AZGP1, SFRP1, CCDC80, SPINT1, CRISPLD1, SLPI, CD109, PAPPA, ANOS1, PLBD1, COL8A1, PTGFR, CFH, COL13A1, KLK5, LYPD3, CFP, KLK9, ADAMTS12, LYPD6, KLK7, ADAMTS16, C3, CRACR2A, FLRT3, PDGFD, ST8SIA4, CD14, JUP, STK11IP, FN1, IGF2, COL1A1, VNN1, TCN2, RAET1G, NMU, RAET1L, ITGBL1, GNRH1, COL9A2, ITM2B, SERPINA3, LAD1, TENM1, NRP2, ECM1, MTRNR2L6, PCSK9, CHRDL1, ADAMTSL1, GLIPR2, CTSH, TIMP1, FGFBP3, CTSB, SERPINB3, IL11, FGFBP1, SERPINB2, METRN, NOG, MAMDC2, IL18, IL17RA, IL1A, FIBIN, PLIN2, ANGPTL4, MATN3, APCS, MEGF6, GSTP1, PTN, FSTL3, CREG1, AGR2, GPC4, APOL1, CD74, GCA, SERPIND1, RNLS, CCL20, GDF15, F12, WNT7B, KLK14, KLK10, SULF2, EPGN, SAA1, SAA2, CCDC3, FMOD, HSPA1A, F2RL3, LY6K, CSF3, NRROS, CSF2, CSF1, FGF2, CXCL16, FGF5, EFEMP1, DMBT1, CDH1, ENPP1, SVEP1, NRCAM, IL6R, SPINK4, IGFBP1, IGFBP4, FST, IGFBP3, WNT5A, IGFBP2, EPDR1, PGF, PRSS53, COL4A1, COL4A4, COL4A6, COL4A5, S100A4, PLA2R1, S100A9, S100A8, S100A7, DSC3, FBN2, COL17A1, NOTCH3, LY96, FBLN1, LTBP2, LTBP3, CSF2RA, PDZD2, CLCA2, PI3, IGFBP6, BDNF, RARRES2, TFPI2, INHBB, A2ML1, ISG15, INHBA, BMP4, EFNA1, BMP1, COL5A1, COL5A3, COL5A2, PLXNB1, CSPG4, CNTN3, TGFBI, FGFR3, FBN1, FGFR1, SNED1, CXCL8, PSCA, LAMC2, CXCL1, MSLN, CXCL2, CXCL5, ADAMTS5, ADAMTS3, GM2A, MDK, NAPRT, EMILIN2, SPX, TNFSF12-TNFSF13, ADAMTS9, ADAMTS6, ADAMTS7, OVGP1, SRGN, MMP1, GPX3, MMP2, GPX7, NRG1, NGF, TNFRSF1B, DCN, MUC5AC, VCAN, RTN4RL1, COL6A2, COL6A1, CDH11, AMTN, CDH13, ANG, DOCK2, PNLIPRP3, B4GALT4, CD163L1, SEMA3A, PON2, LAMA3, NDNF, FURIN, THSD1, TTN, THBS3, IL1RL1, TUB, ERVMER34-1, ANGPT1, LAMB3, SOD3, APLN, KISS1, MFAP5, COL7A1, MFAP2, SCGB1A1, S100P, PTX3, NECTIN1	1529	2248	20666	1.4910915654406272	2.864767834065418E-8	5.729541043236198E-9	5.553376530925861E-9
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	244	14.805825242718445	2.3668583533639894E-10	SLC46A3, PATJ, CPNE7, SERPINE1, F11R, ENO2, SLC4A4, ANPEP, FTH1, NAMPT, PRSS8, HMCN1, GLUL, GBP6, ARSA, ENTPD2, OMD, SLC6A14, SYTL1, KRT7, CEL, KRT5, AZGP1, SFRP1, SPINT1, CRISPLD1, SLPI, DAAM2, MXRA8, FREM2, IGSF8, SLC22A5, CFH, C3, SEC14L2, TSPAN8, ST3GAL6, S100A14, CD14, TSPAN1, GSTM3, JUP, FN1, ALOX15B, FXYD3, MYO5B, FAT2, SDC1, ITM2B, DDR1, CLIC6, SERPINA3, CLIC5, LAD1, BTG2, ROBO4, ECM1, CD40, PTPRJ, N4BP2L2, PRSS23, GLIPR2, ANXA6, CTSH, TIMP1, ZNF486, CTSB, SERPINB3, GSTO2, MME, SERPINB9, RHOF, TMC5, SLC7A5, GPRC5B, RHOJ, PGAM4, ANGPTL2, ZNF114, IVL, RAPGEF3, APCS, LRRC15, SERPINB13, GSTP1, CXCR4, SBSN, CST6, PTGS1, CST4, SCEL, EPCAM, CREG1, CKB, GPC4, CD74, NQO2, SLC16A1, GCA, SERPIND1, GDF15, CD70, AKR1C1, F12, WNT7B, SUSD2, RFTN1, AKR1C3, PDZK1IP1, SVIP, KRT19, KRT16, KRT15, CAMK4, KRT14, SLCO4C1, SAA1, SAA2, FAS, MEGF8, HSPA1A, SEMA5A, SCARB1, STEAP4, ATP8A1, RAB3D, LY75, LOXL4, HNMT, COMT, ALDH1L2, HID1, TGM1, EFEMP1, DMBT1, CDH1, SIRPA, ENPP4, TMEM38A, KRT6C, KRT6B, KRT6A, WNT5A, IGFBP2, ACOT11, LIFR, ATP1B1, SDCBP2, SCNN1G, C1ORF116, SCNN1B, SCNN1A, FSCN1, S100A4, S100A9, S100A8, DSC2, CARD11, FKBP5, CD274, SLC26A2, NPR3, RHOBTB3, TACSTD2, FBLN1, LTBP2, LTBP3, EFNB1, FUT8, ADGRG2, PODXL, GRK4, ALDH3B1, NKX6-1, CNTLN, TMEM132A, RARRES1, A2ML1, HSPA2, HLA-DRA, CRYL1, CSPG4, TGFBI, PCDHGB5, PSCA, ITGB4, TNFAIP3, SLC2A3, PKD1, SCPEP1, CALB1, ADAMTS3, GM2A, ALDH2, CA2, NAPRT, ITGB8, EDIL3, GPX3, VPS37D, LSR, MUC5AC, ACTA2, ALDH1A3, DDAH1, RTN4RL1, RP2, COL6A2, COL6A1, CDH11, PECAM1, CDH13, DSG2, IRF6, DSG3, LCP1, DOCK2, FBP1, ATP6V1B1, LAMA3, SLC3A2, FURIN, MAT2B, MLLT3, TTN, MUC1, GNG4, MAL2, STOM, MARCKSL1, ANGPT1, PTPN13, SOD2, SOD3, ASS1, MYO1D, MYO1E, FMNL1, MYO1C, CTH, SCGB1A1, GALM, S100P, NECTIN4	1529	2242	20666	1.470967772047871	1.616563760631351E-7	2.6942737589126745E-8	2.6114337165449347E-8
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	56	3.3980582524271843	1.338748218486846E-9	FKBP10, COLGALT2, CSF1, PCSK9, MSLN, CHRDL1, PRSS23, ADAMTSL1, ADAMTS5, STS, CDH2, TIMP1, ADAMTS7, IGFBP1, ARSA, IGFBP4, IGFBP3, WNT5A, GPX7, RCN3, VCAN, COL4A1, COL4A4, COL6A2, COL6A1, COL4A6, MXRA8, AMTN, COL4A5, COL8A1, MATN3, COL17A1, COL13A1, SDC2, CFP, FSTL3, C3, STC2, PDGFD, TSPAN5, ARSD, APOL1, SERPIND1, BDNF, WNT7B, TMEM132A, FN1, BMP4, COL1A1, TSPAN15, COL5A1, COL7A1, COL5A3, COL5A2, COL9A2, FBN1	1529	312	20666	2.4259529439385554	9.143646191311916E-7	1.3062357617521654E-7	1.26607331519756E-7
GOTERM_CC_DIRECT	GO:0005604~basement membrane	28	1.6990291262135921	1.7544455307732882E-9	COL17A1, LAD1, SPARC, COL13A1, ITGB4, LAMA3, FBLN1, LOXL2, HMCN1, TIMP1, ENTPD2, FN1, ACTA2, CCDC80, COL5A1, COL4A1, COL4A4, COL7A1, SMOC1, COL6A1, COL4A6, AMTN, COL4A5, FAT2, ANG, TGFBI, FREM2, FBN1	1529	99	20666	3.822713729842572	1.1982855444570006E-6	1.4978578718976948E-7	1.451803676714896E-7
GOTERM_CC_DIRECT	GO:0001533~cornified envelope	21	1.2742718446601942	5.017694787004813E-9	FLG, CSTA, SERPINB2, JUP, CST6, KLK7, SERPINB5, TGM1, SCEL, KRT17, KRT16, KRT14, DSG2, DSG3, PI3, PKP3, SPRR1A, DSC2, IVL, SPRR1B, DSC3	1529	60	20666	4.7306082406801835	3.427079694917623E-6	3.8078728216936524E-7	3.6907932766635406E-7
GOTERM_CC_DIRECT	GO:0009986~cell surface	90	5.461165048543689	3.1425078406348714E-8	SCARB1, CIITA, CD40, SPARC, NRROS, ITGB4, HHIP, PCSK9, PTPRJ, ANTXR2, MSLN, PKD1, SLC4A4, TMEM102, DMBT1, CDH2, LAMP3, LIPG, ENPP1, SIRPA, ITGB8, SCN5A, PTGFRN, ITGB6, ADAMTS9, ROS1, ADAMTS7, FGFBP1, KRT4, MME, WNT5A, IL1A, SFRP1, GPRC5B, MMP16, CEACAM6, RTN4RL1, CD109, IL1RAPL1, ADGRF5, ANOS1, MXRA8, DSG2, ROR1, PLA2R1, TLR4, ENG, NOTCH3, NLGN1, IGSF3, SDC2, LPAR1, CXCR4, LPAR2, FURIN, SLC3A2, FUT4, C3, DUOX1, EFNB1, ADAMTS15, SCUBE3, IL1RL1, SRPX2, ADGRG2, CLMP, TSPAN8, EPCAM, P2RY1, MBP, GPC4, NTSR1, FZD1, TNFSF18, CD74, LAYN, HSPA2, SULF2, TSPAN15, FAP, TNFSF4, ITGBL1, HLA-DRA, FAS, SDC1, CSPG4, CD24, RAMP1, FGFR3, IL18R1	1529	665	20666	1.8292362692211237	2.1463098568208494E-5	2.146332855153617E-6	2.080340190500285E-6
